陈平来自于哪个国家	陈平(恒信(香港)集团副总裁)国籍	1
陈平来自于哪个国家	陈平(恒信(香港)集团副总裁)职业	0
陈平来自于哪个国家	陈平(三明市委农村工作领导小组办公室秘书科科长)国籍	1
陈平来自于哪个国家	三毛自杀之迷别名	0
陈平来自于哪个国家	三毛自杀之迷国籍	1
陈平来自于哪个国家	三毛自杀之迷民族	0
陈平来自于哪个国家	陈平(邢台学院教授)国籍	1
陈平来自于哪个国家	陈平(邢台学院教授)职业	0
陈平来自于哪个国家	陈平(桂林理工大学绿色建材研究所所长)国籍	1
陈平来自于哪个国家	陈平(桂林理工大学绿色建材研究所所长)职业	0
陈平来自于哪个国家	陈平(南开大学现代光学研究所副教授)国籍	1
陈平来自于哪个国家	陈平(南开大学现代光学研究所副教授)职业	0
陈平来自于哪个国家	陈平(南京市文物局副局长)国籍	1
陈平来自于哪个国家	陈平(南京市文物局副局长)出生年月	0
陈平来自于哪个国家	陈平(辽宁省北票市人民政府副市长)国籍	1
陈平来自于哪个国家	陈平(辽宁省北票市人民政府副市长)民族	0
陈平来自于哪个国家	陈平(中央美术学院教授)国籍	1
陈平来自于哪个国家	陈平(中央美术学院教授)民族	0
陈平来自于哪个国家	陈平(北大中国经济研究中心教授)国籍	1
陈平来自于哪个国家	陈平(北大中国经济研究中心教授)职业	0
陈平来自于哪个国家	陈平(CCTV大型历史纪录片《粤商》导演陈平)国籍	1
陈平来自于哪个国家	陈平(CCTV大型历史纪录片《粤商》导演陈平)出生地	0
陈平来自于哪个国家	陈平(广东省陶瓷公司党委书记)国籍	1
陈平来自于哪个国家	陈平(广东省陶瓷公司党委书记)出生地	0
陈平来自于哪个国家	陈平(上海中医学院副教授)国籍	1
陈平来自于哪个国家	陈平(上海中医学院副教授)职业	0
陈平来自于哪个国家	陈平(武汉工业学院教授)国籍	1
陈平来自于哪个国家	陈平(武汉工业学院教授)职业	0
陈平来自于哪个国家	陈平(汕头中心医院心血管内科副主任医师)国籍	1
陈平来自于哪个国家	陈平(汕头中心医院心血管内科副主任医师)职业	0
陈平来自于哪个国家	陈平(中国社会科学院副研究员)国籍	1
陈平来自于哪个国家	陈平(中国社会科学院副研究员)职业	0
陈平来自于哪个国家	陈平(中国中投证券有限责任公司合规总监)国籍	1
陈平来自于哪个国家	陈平(中国中投证券有限责任公司合规总监)职业	0
陈平来自于哪个国家	陈平(西南石油大学副厅级调研员)国籍	1
陈平来自于哪个国家	陈平(西南石油大学副厅级调研员)出生日期	0
陈平来自于哪个国家	陈平(西安建筑科技大学老师)国籍	1
陈平来自于哪个国家	陈平(西安建筑科技大学老师)民族	0
陈平来自于哪个国家	陈平(知名冶金设备专家)国籍	1
陈平来自于哪个国家	陈平(知名冶金设备专家)民族	0
陈平来自于哪个国家	陈平(西安电子科技大学副校长)国籍	1
陈平来自于哪个国家	陈平(西安电子科技大学副校长)职业	0
陈平来自于哪个国家	陈平(山西地勘局高咨小组组长)国籍	1
陈平来自于哪个国家	陈平(山西地勘局高咨小组组长)出生地	0
陈平来自于哪个国家	陈平(中央人民广播电台记者陈平)国籍	1
陈平来自于哪个国家	陈平(中央人民广播电台记者陈平)出生地	0
陈平来自于哪个国家	陈平(同济大学讲师)国籍	1
陈平来自于哪个国家	陈平(同济大学讲师)职业	0
陈平来自于哪个国家	陈平(江西省南昌市联立学校教师)国籍	1
陈平来自于哪个国家	陈平(江西省南昌市联立学校教师)职业	0
陈平来自于哪个国家	陈平(马鞍山师范高等专科学校教师)国籍	1
陈平来自于哪个国家	陈平(马鞍山师范高等专科学校教师)职业	0
陈平来自于哪个国家	陈平(东南大学教授)国籍	1
陈平来自于哪个国家	陈平(东南大学教授)出生年月	0
陈平来自于哪个国家	陈平(中国大陆演员)国籍	1
陈平来自于哪个国家	陈平(中国大陆演员)职业	0
陈平来自于哪个国家	陈平(大客户直销培训专家陈平)国籍	1
陈平来自于哪个国家	陈平(大客户直销培训专家陈平)民族	0
陈平来自于哪个国家	陈平(江西省住房和城乡建设厅厅长)国籍	1
陈平来自于哪个国家	陈平(江西省住房和城乡建设厅厅长)职业	0
陈平来自于哪个国家	陈平(福建漳浦老革命)国籍	1
陈平来自于哪个国家	陈平(福建漳浦老革命)出生地	0
陈平来自于哪个国家	陈平(四川省骨质疏松专委会委员)国籍	1
陈平来自于哪个国家	陈平(四川省骨质疏松专委会委员)职业	0
陈平来自于哪个国家	陈平(东南大学教授、博士、硕士生导师)国籍	1
陈平来自于哪个国家	陈平(东南大学教授、博士、硕士生导师)民族	0
陈平来自于哪个国家	陈平三易主国籍	1
陈平来自于哪个国家	陈平三易主民族	0
陈平来自于哪个国家	陈平(山东省聊城市委副书记)国籍	1
陈平来自于哪个国家	陈平(山东省聊城市委副书记)民族	0
陈平来自于哪个国家	陈平(中共历史人物、原名成都)国籍	1
陈平来自于哪个国家	陈平(中共历史人物、原名成都)出生日期	0
陈平来自于哪个国家	陈平(泰安市国家税务局党组成员、纪检组长)国籍	1
陈平来自于哪个国家	陈平(泰安市国家税务局党组成员、纪检组长)民族	0
陈平来自于哪个国家	陈平(中共大丰市委副书记、市长)国籍	1
陈平来自于哪个国家	陈平(中共大丰市委副书记、市长)民族	0
陈平来自于哪个国家	陈平(香港)国籍	1
陈平来自于哪个国家	陈平(香港)职业	0
陈平来自于哪个国家	陈平(江苏省业余举重运动员身、国家级裁判员)国籍	1
陈平来自于哪个国家	陈平(江苏省业余举重运动员身、国家级裁判员)出生日期	0
陈平来自于哪个国家	陈平(中共河北省沧州市委常委、常务副市长)国籍	1
陈平来自于哪个国家	陈平(中共河北省沧州市委常委、常务副市长)民族	0
陈平来自于哪个国家	陈平(亳州市委常委、组织部长、统战部部长)国籍	1
陈平来自于哪个国家	陈平(亳州市委常委、组织部长、统战部部长)民族	0
陈平来自于哪个国家	陈平(马应龙药业集团股份有限公司董事长)国籍	1
陈平来自于哪个国家	陈平(马应龙药业集团股份有限公司董事长)出生日期	0
陈平来自于哪个国家	陈平(泰安市国家税务局纪检组长)国籍	1
陈平来自于哪个国家	陈平(泰安市国家税务局纪检组长)出生年月	0
陈平来自于哪个国家	陈平(黔南民族师范学院副教授)国籍	1
陈平来自于哪个国家	陈平(黔南民族师范学院副教授)出生年月	0
陈平来自于哪个国家	陈平(抗旱一线殉职村支书)国籍	1
陈平来自于哪个国家	陈平(抗旱一线殉职村支书)出生年月	0
陈平来自于哪个国家	陈平(北京大学教授)国籍	1
陈平来自于哪个国家	陈平(北京大学教授)职业	0
陈平来自于哪个国家	陈平(西安电子科技大学教授)国籍	1
陈平来自于哪个国家	陈平(西安电子科技大学教授)职业	0
陈平来自于哪个国家	陈平(西汉开国功臣)国籍	1
陈平来自于哪个国家	陈平(西汉开国功臣)去世年月	0
陈平来自于哪个国家	陈平(哈尔滨工业大学副教授)国籍	1
陈平来自于哪个国家	陈平(哈尔滨工业大学副教授)职业	0
陈平来自于哪个国家	陈平(摄影师)国籍	1
陈平来自于哪个国家	陈平(摄影师)出生年月	0
陈平来自于哪个国家	陈平(菏泽市第二小学校长)国籍	1
陈平来自于哪个国家	陈平(菏泽市第二小学校长)出生年月	0
陈平来自于哪个国家	陈平(小作家联盟网站站长)国籍	1
陈平来自于哪个国家	陈平(小作家联盟网站站长)出生年月	0
陈平来自于哪个国家	陈平(村长)国籍	1
陈平来自于哪个国家	陈平(村长)出生年月	0
